title,year,source,authors,class,keywords,abstract,pdf_link
Combating Adversaries with Anti-Adversaries,2021,ICML,"['Motasem Alfarra', 'Juan Camilo Perez', 'Ali Thabet', 'Adel Bibi', 'Philip Torr', 'Bernard Ghanem']",poster,"['Adversarial Attacks', 'Network Robustness']","Deep neural networks are vulnerable to small input perturbations known as adversarial attacks. Inspired by the fact that these adversaries are constructed by iteratively minimizing the confidence of a network for the true class label, we propose the anti-adversary layer, aimed at countering this effect. In particular, our layer generates an input perturbation in the opposite direction of the adversarial one and feeds the classifier a perturbed version of the input. Our approach is training-free and theoretically supported. We verify the effectiveness of our approach by combining our layer with both nominally and robustly trained models, and conduct large-scale experiments from black-box to adaptive attacks on CIFAR10, CIFAR100 and ImageNet. Our anti-adversary layer significantly enhances model robustness while coming at no cost on clean accuracy. ",https://api.openreview.net/pdf/3b55393c7aba35d1e2cca0d27d225adf2a516c21.pdf
Strategically-timed State-Observation Attacks on Deep Reinforcement Learning Agents,2021,ICML,"['You Qiaoben', 'Xinning Zhou', 'Chengyang Ying', 'Jun Zhu']",poster,[]," Deep reinforcement learning (DRL) policies are vulnerable to the adversarial attack on their observations, which may mislead real-world RL agents to catastrophic failures. Several works have shown the effectiveness of this type of adversarial attacks. But these adversaries are inclined to be detected because these adversaries do not inhibit their attacks activity. Recent works provide heuristic methods by attacking the victim agent at a small subset of time steps, but it aims at lack for theoretical principles. Inspired by the idea that adversarial attacks at each time step have different efforts, we denote a novel strategically-timed attack called Tentative Frame Attack for continuous control environments. We further propose a theoretical framework of finding optimal frame attack. Following this framework, we trained the frame attack strategy online with the victim agents and a fixed adversary. The empirical results show that our adversaries achieve the state-of-the-art performance on DRL agents which outperforms the full-timed attack.",https://api.openreview.net/pdf/970d86aca5ab8dc7b48d673cea74e8b0775f61e7.pdf
Entropy Weighted Adversarial Training,2021,ICML,"['Minseon Kim', 'Jihoon Tack', 'Jinwoo Shin', 'Sung Ju Hwang']",poster,"['Adversarial training', 'Entropy weighting']","Adversarial training methods, which minimizes the loss of adversarially-perturbed training examples, have been extensively studied as a solution to improve the robustness of the deep neural networks. However, most adversarial training methods treat all training examples equally, while each example may have a different impact on the model's robustness during the course of training. Recent works have exploited such unequal importance of adversarial samples to model's robustness, which has been shown to obtain high robustness against untargeted PGD attacks. However, we empirically observe that they make the feature spaces of adversarial samples across different classes overlap, and thus yield more high-entropy samples whose labels could be easily flipped. This makes them more vulnerable to targeted adversarial perturbations. Moreover, to address such limitations, we propose a simple yet effective weighting scheme, Entropy-Weighted Adversarial Training (EWAT), which weighs the loss for each adversarial training example proportionally to the entropy of its predicted distribution, to focus on examples whose labels are more uncertain. We validate our method on multiple benchmark datasets and show that it achieves an impressive increase of robust accuracy.",https://api.openreview.net/pdf/48c0a5b920ae14054a8ccada2e0f60a99e30b2b9.pdf
Adversarial Interaction Attacks: Fooling AI to Misinterpret Human Intentions,2021,ICML,"['Nodens Koren', 'Xingjun Ma', 'Qiuhong Ke', 'Yisen Wang', 'James Bailey']",poster,[],"Understanding the actions of both humans and artificial intelligence (AI) agents is important before modern AI systems can be fully integrated into our daily life. In this paper, we show that, despite their current huge success, deep learning based AI systems can be easily fooled by subtle adversarial noise to misinterpret the intention of an action in interaction scenarios. Based on a case study of skeleton-based human interactions, we propose a novel adversarial attack on interactions, and demonstrate how DNN-based interaction models can be tricked to predict the participants' reactions in unexpected ways. Our study highlights potential risks in the interaction loop with AI and humans, which need to be carefully addressed when deploying AI systems in safety-critical applications.",https://api.openreview.net/pdf/20f4508584f1ce081da14517b645223e966789dc.pdf
Towards Safe Reinforcement Learning via Constraining Conditional Value at Risk,2021,ICML,"['Chengyang Ying', 'Xinning Zhou', 'Dong Yan', 'Jun Zhu']",poster,"['Reinforcement Learning', 'Risk Sensitive', 'Safety', 'Policy Optimization', 'Reward Evaluation']","Though deep reinforcement learning (DRL) has obtained substantial success, it may encounter catastrophic failures due to the intrinsic uncertainty caused by stochastic policies and environment variability. To address this issue, we propose a novel reinforcement learning framework of CVaR-Proximal-Policy-Optimization (CPPO) by rating the conditional value-at-risk (CVaR) as an assessment for risk. We show that performance degradation under observation state disturbance and transition probability disturbance theoretically depends on the range of disturbance as well as the gap of value function between different states. Therefore, constraining the value function among states with CVaR can improve the robustness of the policy.  Experimental results show that CPPO achieves higher cumulative reward and exhibits stronger robustness against observation state disturbance and transition probability disturbance in environment dynamics among a series of continuous control tasks in MuJoCo. ",https://api.openreview.net/pdf/423a37a366fbd06a376c59254370c49ca58c595f.pdf
Adversarial Semantic Contour for Object Detection,2021,ICML,"['Yichi Zhang', 'Zijian Zhu', 'Xiao Yang', 'Jun Zhu']",poster,"['Adversarial Attack', 'Object Detection']","Modern object detectors are vulnerable to adversarial examples, which brings potential risks to numerous applications, e.g., self-driving car. Among attacks regularized by $\ell_p$ norm, $\ell_0$-attack aims to modify as few pixels as possible. Nevertheless, the problem is nontrivial since it generally requires to optimize the shape along with the texture simultaneously, which is an NP-hard problem. To address this issue, we propose a novel method of Adversarial Semantic Contour (ASC) guided by object contour as prior. With this prior, we reduce the searching space to accelerate the $\ell_0$ optimization, and also introduce more semantic information which should affect the detectors more. Based on the contour, we optimize the selection of modified pixels via sampling and their colors with gradient descent alternately. Extensive experiments demonstrate that our proposed ASC outperforms the most commonly manually designed patterns (e.g., square patches and grids) on task of disappearing. By modifying no more than 5\% and 3.5\% of the object area respectively, our proposed ASC can successfully mislead the mainstream object detectors including the SSD512, Yolov4, Mask RCNN, Faster RCNN, etc.",https://api.openreview.net/pdf/b39bd40c1607037496b17568925ced1b0b365263.pdf
Membership Inference Attacks on Lottery Ticket Networks,2021,ICML,"['Aadesh Mahavir Bagmar', 'Shishira Maiya', 'Shruti Bidwalkar', 'Amol Deshpande']",poster,"['Membership Inference Attacks', 'Lottery Tickets', 'Adversarial Attacks', 'Machine Learning', 'Privacy', 'Security', 'Empirical Study']","The vulnerability of the Lottery Ticket Hypothesis has not been studied from the purview of Membership Inference Attacks. Through this work, we are the first to empirically show that the lottery ticketed networks are equally vulnerable to membership inference attacks. A Membership Inference Attack (MIA) is the process of determining whether a data sample belongs to a training set of a trained model or not. Membership Inference Attacks could leak critical information about the training data that can be used for targeted attacks. Recent deep learning models often have very large memory footprints and a high computational cost associated with training and drawing inferences. Lottery Ticket Hypothesis is used to prune the networks to find smaller sub-networks that at least match the performance of the original model in terms of test accuracy in a similar number of iterations. We used  CIFAR-10, CIFAR-100, and ImageNet datasets to perform image classification tasks and observe that the attack accuracies are similar. We also see that the attack accuracy varies directly according to the number of classes in the dataset and the sparsity of the network. We demonstrate that these attacks are transferable across models with high accuracy.",https://api.openreview.net/pdf/ef07e710d4c2929dc238dfa58bcf159c628f7da7.pdf
Adversarially Robust Learning via Entropic Regularization,2021,ICML,"['Gauri Jagatap', 'Ameya Joshi', 'Animesh Basak Chowdhury', 'Siddharth Garg', 'Chinmay Hegde']",poster,"['adversarial learning', 'entropy', 'robustness', 'adversarial training', 'robust optimization']","In this paper we propose a new family of algorithms, ATENT, for training adversarially robust deep neural networks. We formulate a new loss function that is equipped with an entropic regularization. Our loss considers the contribution of adversarial samples that are drawn from a specially designed distribution that assigns high probability to points with high loss and in the immediate neighborhood of training samples. ATENT achieves competitive (or better) performance in terms of robust classification accuracy as compared to several state-of-the-art robust learning approaches on benchmark datasets such as MNIST and CIFAR-10.",https://api.openreview.net/pdf/c20ad0cf1365fb89bb473d329dc4d6bc6d7ffcba.pdf
Non-Robust Feature Mapping in Deep Reinforcement Learning,2021,ICML,['Ezgi Korkmaz'],poster,"['deep reinforcement learning', 'adversarial examples', 'robustness', 'deep learning', 'adversarial training', 'adversarial', 'reinforcement learning', 'security', 'safety']","Adversarial perturbations to state observations can dramatically degrade the performance of deep reinforcement learning policies, and thus raise concerns regarding the robustness of deep reinforcement learning agents. A sizeable body of work has focused on addressing the robustness problem in deep reinforcement learning, and there are several recent proposals for adversarial training methods in the deep reinforcement learning domain. In our work we focus on the robustness of state-of-the-art adversarially trained deep reinforcement learning policies and vanilla trained deep reinforcement learning polices. We propose two novel algorithms to map non-robust features in deep reinforcement learning policies. We conduct several experiments in the Arcade Learning Environment (ALE), and with our proposed feature mapping algorithms we show that while the state-of-the-art adversarial training method eliminates a certain set of non-robust features, a new set of non-robust features more intrinsic to the adversarial training are created. Our results lay out concerns that arise when using existing state-of-the-art adversarial training methods, and we believe our proposed feature mapping algorithm can aid in the process of building more robust deep reinforcement learning policies.",https://api.openreview.net/pdf/4fb7589299a2f6042a93bb4f183b36b6ffa62bcb.pdf
Adversarially Trained Neural Policies in the Fourier Domain,2021,ICML,['Ezgi Korkmaz'],poster,"['reinforcement learning', 'deep learning', 'adversarial', 'deep reinforcement learning', 'robustness', 'adversarial training', 'deep neural networks', 'safety']","Reinforcement learning policies based on deep neural networks are vulnerable to imperceptible adversarial perturbations to their inputs, in much the same way as neural network image classifiers. Recent work has proposed several methods for adversarial training for deep reinforcement learning agents to improve robustness to adversarial perturbations. In this paper, we study the effects of adversarial training on the neural policy learned by the agent. In particular, we compare the Fourier spectrum of minimal perturbations computed for both adversarially trained and vanilla trained neural policies. Via experiments in the OpenAI Atari environments we show that minimal perturbations computed for adversarially trained policies are more focused on lower frequencies in the Fourier domain, indicating a higher sensitivity of these policies to low frequency perturbations. We believe our results can be an initial step towards understanding the relationship between adversarial training and different notions of robustness for neural policies.",https://api.openreview.net/pdf/2a705ae6cc544c5ee6b365ea1688940ab67b39e1.pdf
Detecting AutoAttack Perturbations in the Frequency Domain,2021,ICML,"['Peter Lorenz', 'Paula Harder', 'Dominik Straßel', 'Margret Keuper', 'Janis Keuper']",poster,"['autoattack', 'spectral defense', 'cifar', 'imagenet', 'fourier', 'defense']","Recently, adversarial attacks on image classification networks by the AutoAttack (Croce & Hein, 2020b) framework have drawn a lot of attention. While AutoAttack has shown a very high attack success rate, most defense approaches are focusing on network hardening and robustness enhancements, like adversarial training. This way, the currently best-reported method can withstand ∼ 66% of adversarial examples on CIFAR10. In this paper, we investigate the spatial and frequency domain properties of AutoAttack and propose an alternative defense. Instead of hardening a network, we detect adversarial attacks during inference, rejecting manipulated inputs. Based on a rather simple and fast analysis in the frequency domain, we introduce two different detection algorithms. First, a black box detector which only operates on the input images and achieves a detection accuracy of 100% on the  AutoAttack CIFAR10 benchmark and 99.3% on ImageNet, for eps = 8/255 in both cases. Second, a whitebox detector using an analysis of CNN featuremaps, leading to a detection rate of also 100% and 98.7% on the same benchmarks. ",https://api.openreview.net/pdf/3c77140a5987f9273f6aca9b86e9165bc7703f4a.pdf
Adversarial EXEmples: Functionality-preserving Optimization of Adversarial Windows Malware,2021,ICML,"['Luca Demetrio', 'Battista Biggio', 'Giovanni Lagorio', 'Alessandro Armando', 'Fabio Roli']",poster,"['malware', 'adversarial machine learning']","Windows malware classifiers that rely on static analysis have been proven vulnerable to adversarial EXEmples, i.e., malware samples carefully manipulated to evade detection.
However, such attacks are typically optimized via query-inefficient algorithms that iteratively apply random manipulations on the input malware, and require checking that the malicious functionality is preserved after manipulation through computationally-expensive validations.
To overcome these limitations, we propose RAMEn, a general framework for creating adversarial EXEmples via  functionality-preserving manipulations.
RAMEn optimizes their parameters of such manipulations via gradient-based (white-box) and gradient-free (black-box) attacks, implementing many state-of-the-art attacks for crafting adversarial Windows malware. It also includes a family of black-box attacks, called GAMMA, which optimize the injection of benign content to facilitate evasion. Our experiments show that gradient-based and gradient-free attacks can bypass  malware detectors based on deep learning, non-differentiable models trained on hand-crafted features, and even some renowned commercial products.",https://api.openreview.net/pdf/cdf82d9c8790047801f246670f212de87b4e7b40.pdf
AID-Purifier: A Light Auxiliary Network for Boosting Adversarial Defense,2021,ICML,"['Duhun Hwang', 'Eunjung Lee', 'Wonjong Rhee']",poster,"['Adversarial defense', 'adversarial purification', 'adversarial attack']","We propose an AID-purifier that can boost the robustness of adversarially-trained networks by purifying their inputs. AID-purifier is an auxiliary network that works as an add-on to an already trained main classifier. To keep it computationally light, it is trained as a discriminator with a binary cross-entropy loss. To obtain additionally useful information from the adversarial examples, the architecture design is closely related to information maximization principles where two layers of the main classification network are piped to the auxiliary network. To assist the iterative optimization procedure of purification, the auxiliary network is trained with AVmixup. AID-purifier can be used together with other purifiers such as PixelDefend for an extra enhancement. The overall results indicate that the best performing adversarially-trained networks can be enhanced by the best performing purification networks, where AID-purifier is a competitive candidate that is light and robust.",https://api.openreview.net/pdf/1cdf8ee9484aee89568632b5cb437ff2a78fe895.pdf
Audio Injection Adversarial Example Attack,2021,ICML,"['Xiaolei Liu', 'Xingshu Chen', 'Mingyong Yin', 'Yulong Wang', 'Teng Hu', 'Kangyi Ding']",poster,"['adversarial example', 'audio injection attack']","We study the problem of audio adversarial example attacks with sparse perturbations. Compared with image adversarial example attacks, attacking audio is more challenging because the audio structure is more complex and the perturbation is difficult to conceal. To overcome this challenge, we propose an audio injection adversarial example attack, which provides a new sight light to increase the concealment of attack behavior. Experiments demonstrate that the proposed audio injection adversarial example attack can significantly reduce the perturbation proportion and achieve a better attack effect than traditional attack methods.",https://api.openreview.net/pdf/ba213d51e6bdabb957eb5ab3bdccacb4e30bbc3a.pdf
On Success and Simplicity: A Second Look at Transferable Targeted Attacks,2021,ICML,"['Zhengyu Zhao', 'Zhuoran Liu', 'Martha Larson']",poster,"['Adversarial attacks', 'targeted transferability', 'meaningful evaluation', 'realistic settings']","Achieving transferability of targeted attacks is reputed to be remarkably difficult, and state-of-the-art approaches are resource-intensive due to training target-specific model(s) with additional data. In our work, we find, however, that simple transferable attacks which require neither additional data nor model training can achieve surprisingly high targeted transferability. This insight has been overlooked mainly due to the widespread practice of unreasonably restricting attack optimization to few iterations. In particular, we, for the first time, identify the state-of-the-art performance of a simple logit loss. Our investigation is conducted in a wide range of transfer settings, especially including three new, realistic settings: ensemble transfer with little model similarity, transfer to low-ranked target classes, and transfer to the real-world Google Cloud Vision API. Results in these new settings demonstrate that the commonly adopted, easy settings cannot fully reveal the actual properties of different attacks and may cause misleading comparisons. Overall, the aim of our analysis is to inspire a more meaningful evaluation on targeted transferability.",https://api.openreview.net/pdf/e6dc48929e8fca6d50a5ba06107ddadb7087ae83.pdf
Uncovering Universal Features: How Adversarial Training Improves Adversarial Transferability,2021,ICML,"['Jacob M. Springer', 'Melanie Mitchell', 'Garrett T. Kenyon']",poster,"['adversarial examples', 'transferability', 'universality']","Adversarial examples for neural networks are known to be transferable: examples optimized to be misclassified by a “source” network are often misclassified by other “destination” networks. Here, we show that training the source network to be “slightly robust”---that is, robust to small-magnitude adversarial examples---substantially improves the transferability of targeted attacks, even between architectures as different as convolutional neural networks and transformers. In fact, we show that these adversarial examples can transfer representation (penultimate) layer features substantially better than adversarial examples generated with non-robust networks. We argue that this result supports a non-intuitive hypothesis: slightly robust networks exhibit universal features---ones that tend to overlap with the features learned by all other networks trained on the same dataset. This suggests that the features of a single slightly-robust neural network may be useful to derive insight about the features of every non-robust neural network trained on the same distribution.",https://api.openreview.net/pdf/2cf1100fea5c5601e402457524e0d4e1c3356bf7.pdf
Towards Transferable Adversarial Perturbations with Minimum Norm,2021,ICML,"['Fangcheng Liu', 'Chao Zhang', 'Hongyang Zhang']",poster,"['Adversarial example', 'Transfer attack', 'Minimum-norm perturbation']","Transfer-based adversarial example is one of the most important classes of black-box attacks. Prior work in this direction often requires a fixed but large perturbation radius to reach a good transfer success rate. In this work, we propose a \emph{geometry-aware framework} to generate transferable adversarial perturbation with minimum norm for each input. Analogous to model selection in statistical machine learning, we leverage a validation model to select the optimal perturbation budget for each image. Extensive experiments verify the effectiveness of our framework on improving image quality of the crafted adversarial examples. The methodology is the foundation of our entry to the CVPR'21 Security AI Challenger: Unrestricted Adversarial Attacks on ImageNet, in which we ranked 1st place out of 1,559 teams and surpassed the runner-up submissions by 4.59\% and 23.91\% in terms of final score and average image quality level, respectively.",https://api.openreview.net/pdf/63a267a701e94a6f4379e510bb18a0feba0a34b5.pdf
Red Alarm for Pre-trained Models: Universal Vulnerability to Neuron-Level Backdoor Attacks,2021,ICML,"['Zhengyan Zhang', 'Guangxuan Xiao', 'Yongwei Li', 'Tian Lv', 'Fanchao Qi', 'Zhiyuan Liu', 'Yasheng Wang', 'Xin Jiang', 'Maosong Sun']",poster,"['Pre-trained models', 'Backdoor attacks', 'AI security']","Pre-trained models (PTMs) have been widely used in various downstream tasks. The parameters of PTMs are distributed on the Internet and may suffer backdoor attacks. In this work, we demonstrate the universal vulnerability of PTMs, where fine-tuned PTMs can be easily controlled by backdoor attacks in arbitrary downstream tasks. Specifically, attackers can add a simple pre-training task, which restricts the output representations of trigger instances to pre-defined vectors, namely neuron-level backdoor attack (NeuBA). If the backdoor functionality is not eliminated during fine-tuning, the triggers can make the fine-tuned model predict fixed labels by pre-defined vectors. In the experiments of both natural language processing (NLP) and computer vision (CV), we show that NeuBA absolutely controls the predictions for trigger instances without any knowledge of downstream tasks. Finally, we apply several defense methods to NeuBA and find that model pruning is a promising direction to resist NeuBA by excluding backdoored neurons. Our findings sound a red alarm for the wide use of PTMs.",https://api.openreview.net/pdf/1cc11ab778ba03f41a45f941b3a3e42ccb867cc6.pdf
Towards Achieving Adversarial Robustness Beyond Perceptual Limits,2021,ICML,"['Sravanti Addepalli', 'Samyak Jain', 'Gaurang Sriramanan', 'Shivangi Khare', 'Venkatesh Babu Radhakrishnan']",poster,"['Adversarial Robustness', 'Adversarial Defense', 'Adversarial Training', 'Large perturbations']","The vulnerability of Deep Neural Networks to Adversarial Attacks has fuelled research towards building robust models. While most existing Adversarial Training algorithms aim towards defending against imperceptible attacks, real-world adversaries are not limited by such constraints. In this work, we aim to achieve adversarial robustness at larger epsilon bounds. We first discuss the ideal goals of an adversarial defense algorithm beyond perceptual limits, and further highlight the shortcomings of naively extending existing training algorithms to higher perturbation bounds. In order to overcome these shortcomings, we propose a novel defense, Oracle-Aligned Adversarial Training (OA-AT), that attempts to align the predictions of the network with that of an Oracle during adversarial training. The proposed approach achieves state-of-the-art performance at large epsilon bounds ($\ell_\infty$ bound of $16/255$) while outperforming adversarial training algorithms such as AWP, TRADES and PGD-AT at standard perturbation bounds ($\ell_\infty$ bound of $8/255$) as well.",https://api.openreview.net/pdf/df6f35e642e924085b24fa5adea2b278e82067a7.pdf
Improving Visual Quality of Unrestricted Adversarial Examples with Wavelet-VAE,2021,ICML,"['Wenzhao Xiang', 'Chang Liu', 'Shibao Zheng']",poster,"['Unrestricted adversarial attacks', 'Wavelet transform', 'VAE']","Traditional adversarial examples are typically generated by adding perturbation noise to the input image within a small matrix norm. In practice, unrestricted adversarial attack has raised great concern and presented a new threat to the AI safety. In this paper, we propose a wavelet-VAE structure to reconstruct an input image and generate adversarial examples by modifying the latent code. Different from perturbation-based attack, the modifications of the proposed method are not limited but imperceptible to human eyes.  Experiments show that our method can generate high quality adversarial examples on ImageNet dataset.",https://api.openreview.net/pdf/39468e6483120a8db4251bdc5f4edcb6b9c8efeb.pdf
Query-based Adversarial Attacks on Graph with Fake Nodes,2021,ICML,"['Zhengyi Wang', 'Hao Zhongkai', 'Jun Zhu']",poster,[],"While deep neural networks have achieved great success on the graph analysis, recent works have shown that they are also vulnerable to adversarial attacks where fraudulent users can fool the model with a limited number of queries. Compared with adversarial attacks on image classification, performing adversarial attack on graphs is challenging because of the discrete and non-differential nature of a graph. To address these issues, we proposed Cluster Attack, a novel adversarial attack by introducing a set of fake nodes to the original graph which can mislead the classification on certain victim nodes. Moreover, our attack is performed in a practical and unnoticeable manner. Extensive experiments demonstrate the effectiveness of our method in terms of the success rate of attack. ",https://api.openreview.net/pdf/63ac36075be865bd043edc5e3c3da847f4b7145b.pdf
Generalizing Adversarial Training to Composite Semantic Perturbations,2021,ICML,"['Yun-Yun Tsai', 'Lei Hsiung', 'Pin-Yu Chen', 'Tsung-Yi Ho']",poster,"['Composite Attack', 'Order Scheduling', 'Generalized Adversarial Training', 'Semantic Perturbations', 'Machine Learning', 'ICML']","Model robustness against adversarial examples has been widely studied, yet the lack of generalization to more realistic scenarios can be challenging. Specifically, recent works using adversarial training can successfully improve model robustness, but these works primarily consider adversarial threat models limited to $\ell_{p}$-norm bounded perturbations and might overlook semantic perturbations and their composition. In this paper, we firstly propose a novel method for generating composite adversarial examples. By utilizing component-wise PGD update and automatic attack- order scheduling, our method can find the optimal attack composition. We then propose generalized adversarial training (GAT) to extend model robustness from $\ell_{p}$ norm to composite semantic perturbations, such as Hue, Saturation, Brightness, Contrast, and Rotation. The results show that GAT can be robust not only on any single attack but also on combination of multiple attacks. GAT also outperforms baseline adversarial training approaches by a significant margin.",https://api.openreview.net/pdf/16422226bc6ff811dd31cfb3a8b89e49ce30cf72.pdf
On the Effectiveness of Poisoning against Unsupervised Domain Adaptation,2021,ICML,"['Akshay Mehra', 'Bhavya Kailkhura', 'Pin-Yu Chen', 'Jihun Hamm']",poster,"['Data Poisoning', 'Unsupervised domain adaptation']","Data poisoning attacks manipulate victim's training data to compromise their model performance, after training.
Previous works on poisoning have shown the inability of a small amount of poisoned data at significantly reducing the test accuracy of deep neural networks. In this work, we propose an upper bound on the test error induced by additive poisoning, which explains the difficulty of poisoning against deep neural networks. However, the limited effect of poisoning is restricted to the setting where training and test data are from the same distribution.  To demonstrate this, we study the effect of poisoning in an unsupervised domain adaptation (UDA) setting where the source and the target domain distributions are different. We propose novel data poisoning attacks that prevent UDA methods from learning a representation that generalizes well on the target domain. Our poisoning attacks significantly lower the target domain accuracy of state-of-the-art UDA methods on popular benchmark UDA tasks, dropping it to almost 0% in some cases, with the addition of only 10% poisoned data. The effectiveness of our attacks in the UDA setting highlights the seriousness of the threat posed by data poisoning and the importance of data curation in machine learning.",https://api.openreview.net/pdf/cb2205af2a15f57b5962c42a97b52ea50c33d9c3.pdf
Disrupting Model Training with Adversarial Shortcuts,2021,ICML,"['Ivan Evtimov', 'Ian Connick Covert', 'Aditya Kusupati', 'Tadayoshi Kohno']",poster,"['adversarial shortcuts', 'disrupting training']","When data is publicly released for human consumption, it is unclear how to prevent its unauthorized usage for machine learning purposes. Successful model training may be preventable with carefully designed dataset modifications, and we present a proof-of-concept approach for the image classification setting. We propose methods based on the notion of adversarial shortcuts, which encourage models to rely on non-robust signals rather than semantic features, and our experiments demonstrate that these measures successfully prevent deep learning models from achieving high accuracy on real, unmodified data examples",https://api.openreview.net/pdf/dd53ffe7435264117bf259361106e67afcb397ca.pdf
Self-Supervised Iterative Contextual Smoothing for Efficient Adversarial Defense against Gray- and Black-Box Attack,2021,ICML,"['Sungmin Cha', 'Naeun Ko', 'YoungJoon Yoo', 'Taesup Moon']",poster,"['Adversarial defense', 'smoothing', 'self-supervised learning', 'gray-box attack', 'black-box attack']","We propose a novel and effective input transformation based adversarial defense method against gray- and black-box attack, which is computationally efficient and does not require any adversarial training or retraining of a classification model. We first show that a very simple iterative Gaussian smoothing can effectively wash out adversarial noise and achieve substantially high robust accuracy. Based on the observation, we propose Self-Supervised Iterative Contextual Smoothing (SSICS), which aims to  reconstruct the original discriminative features from the Gaussian-smoothed image in context-adaptive manner, while still smoothing out the adversarial noise. From the experiments on ImageNet, we show that our SSICS achieves both high standard accuracy and very competitive robust accuracy for the gray- and black-box attacks; e.g., transfer-based PGD-attack and score-based attack. A noteworthy point to stress is that our defense is free of computationally expensive adversarial training, yet, can approach its robust accuracy via input transformation.",https://api.openreview.net/pdf/1350dc94682745a22a6959ff4c4928291bf04374.pdf
Poisoning the Search Space in Neural Architecture Search,2021,ICML,"['Robert Wu', 'Nayan Saxena', 'Rohan Jain']",poster,"['Poisoning Attacks', 'Neural Architecture Search', 'Adversarial Deep Learning', 'Automated Machine Learning', 'Reinforcement Learning']","Deep learning has proven to be a highly effective problem-solving tool for object detection and image segmentation across various domains such as healthcare and autonomous driving.  At the heart of this performance lies neural architecture design which relies heavily on domain knowledge and prior experience on the researchers' behalf. More recently, this process of finding the most optimal architectures, given an initial search space of possible operations, was automated by Neural Architecture Search (NAS). In this paper, we evaluate the robustness of one such algorithm  known as Efficient NAS (ENAS) against data agnostic poisoning attacks on the original search space with carefully designed ineffective operations.  By evaluating algorithm performance on the CIFAR-10 dataset, we empirically demonstrate how our novel search space poisoning (SSP) approach and multiple-instance poisoning attacks exploit design flaws in the ENAS controller to result in inflated prediction error rates for child networks. Our results provide insights into the challenges to surmount in using NAS for more adversarially robust architecture search.",https://api.openreview.net/pdf/9f1a1154cf837a12d817b264c38b9bf9dce6021f.pdf
Attacking Graph Classification via Bayesian Optimisation,2021,ICML,"['Xingchen Wan', 'Henry Kenlay', 'Binxin Ru', 'Arno Blaas', 'Michael Osborne', 'Xiaowen Dong']",poster,"['adversarial attack', 'Bayesian optimisation', 'graph classification']","Graph neural networks have been shown to be vulnerable to adversarial attacks. While the majority of the literature focuses on such vulnerability in node-level classification tasks, little effort has been dedicated to attacks on graph-level classification, an important problem with numerous real-life applications such as biochemistry and social network analysis. The few existing methods often require unrealistic setups, such as access to internal information of the victim models, or an impractically-large number of queries. We present a novel Bayesian optimisation-based attack method  for graph classification models. Our method is black-box, query-efficient and parsimonious with respect to the perturbation applied. We empirically validate the effectiveness and flexibility of the proposed method and analyse patterns behind the adversarial samples produced, which may shed further light on the adversarial robustness of graph classification models. ",https://api.openreview.net/pdf/3d4d1369dfe4fb1659a278d8a0bba531f5989e51.pdf
Adversarial for Good? How the Adversarial ML Community's Values Impede Socially Beneficial Uses of Attacks,2021,ICML,"['Kendra Albert', 'Maggie Delano', 'Bogdan Kulynych', 'Ram Shankar Siva Kumar']",poster,"['Adversarial Machine Learning', 'Ethical Impact']","Attacks from adversarial machine learning (ML) have the potential to be used ``for good'': they can be used to run counter to the existing power structures within ML, creating breathing space for those who would otherwise be the targets of surveillance and control. But most research on adversarial ML has not engaged in developing tools for resistance against ML systems. Why? In this paper, we review the broader impact statements that adversarial ML researchers wrote as part of their NeurIPS 2020 papers and assess the assumptions that authors have about the goals of their work. We also collect information about how authors view their work's impact more generally. We find that most adversarial ML researchers at NeurIPS hold two fundamental assumptions that will make it difficult for them to consider socially beneficial uses of attacks: (1) it is desirable to make systems robust, independent of context, and (2) attackers of systems are normatively bad and defenders of systems are normatively good. That is, despite their expressed and supposed neutrality, most adversarial ML researchers believe that the goal of their work is to secure systems, making it difficult to conceptualize and build tools for disrupting the status quo.",https://api.openreview.net/pdf/d7b5f8e8ca31d1f9fd26ee16bdf1afc66d667c62.pdf
Adversarial Sample Detection via Channel Pruning,2021,ICML,"['Zuohui Chen', 'RenXuan Wang', 'Yao Lu', 'jingyang Xiang', 'Qi Xuan']",poster,"['adversarial sample detection', 'neural networks', 'model pruning']"," Adversarial attacks are the main security issue of deep neural networks. Detecting adversarial samples is an effective mechanism for defending adversarial attacks. Previous works on detecting adversarial samples show superior in accuracy but consume too much memory and computing resources. In this paper, we propose an adversarial sample detection method based on pruned models. We find that pruned neural network models are sensitive to adversarial samples, i.e., the pruned models tend to output labels different from the original model when given adversarial samples. Moreover, the channel pruned model has an extremely small model size and actual computational cost. Experiments on CIFAR10 and SVHN show that the FLOPs and size of our generated model are only 24.46\% and 4.86\% of the original model. It outperforms the SOTA multi-model based detection method (87.47\% and 63.00\%) by 5.29\% and 30.92\% on CIFAR10 and SVHN, respectively, with significantly fewer models used.",https://api.openreview.net/pdf/523829cd1cc31480c39ab47d7a52c3ca458f8114.pdf
