title,year,source,authors,class,keywords,abstract,pdf_link
Panoramic Image Reflection Removal,2021,CVPR,Yuchen Hong;Qian Zheng;Lingran Zhao;Xudong Jiang;Alex C. Kot;Boxin Shi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Hong_Panoramic_Image_Reflection_Removal_CVPR_2021_paper.pdf
OTCE: A Transferability Metric for Cross-Domain Cross-Task Representations,2021,CVPR,Yang Tan;Yang Li;Shao-Lun Huang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tan_OTCE_A_Transferability_Metric_for_Cross-Domain_Cross-Task_Representations_CVPR_2021_paper.pdf
Diverse Semantic Image Synthesis via Probability Distribution Modeling,2021,CVPR,Zhentao Tan;Menglei Chai;Dongdong Chen;Jing Liao;Qi Chu;Bin Liu;Gang Hua;Nenghai Yu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tan_Diverse_Semantic_Image_Synthesis_via_Probability_Distribution_Modeling_CVPR_2021_paper.pdf
NeRF in the Wild: Neural Radiance Fields for Unconstrained Photo Collections,2021,CVPR,Ricardo Martin-Brualla;Noha Radwan;Mehdi S. M. Sajjadi;Jonathan T. Barron;Alexey Dosovitskiy;Daniel Duckworth,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Martin-Brualla_NeRF_in_the_Wild_Neural_Radiance_Fields_for_Unconstrained_Photo_CVPR_2021_paper.pdf
Learning by Watching,2021,CVPR,Jimuyang Zhang;Eshed Ohn-Bar,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Learning_by_Watching_CVPR_2021_paper.pdf
Pseudo Facial Generation With Extreme Poses for Face Recognition,2021,CVPR,Guoli Wang;Jiaqi Ma;Qian Zhang;Jiwen Lu;Jie Zhou,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Pseudo_Facial_Generation_With_Extreme_Poses_for_Face_Recognition_CVPR_2021_paper.pdf
Inverting Generative Adversarial Renderer for Face Reconstruction,2021,CVPR,Jingtan Piao;Keqiang Sun;Quan Wang;Kwan-Yee Lin;Hongsheng Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Piao_Inverting_Generative_Adversarial_Renderer_for_Face_Reconstruction_CVPR_2021_paper.pdf
Efficient Object Embedding for Spliced Image Retrieval,2021,CVPR,Bor-Chun Chen;Zuxuan Wu;Larry S. Davis;Ser-Nam Lim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Efficient_Object_Embedding_for_Spliced_Image_Retrieval_CVPR_2021_paper.pdf
GrooMeD-NMS: Grouped Mathematically Differentiable NMS for Monocular 3D Object Detection,2021,CVPR,Abhinav Kumar;Garrick Brazil;Xiaoming Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kumar_GrooMeD-NMS_Grouped_Mathematically_Differentiable_NMS_for_Monocular_3D_Object_Detection_CVPR_2021_paper.pdf
Flow Guided Transformable Bottleneck Networks for Motion Retargeting,2021,CVPR,Jian Ren;Menglei Chai;Oliver J. Woodford;Kyle Olszewski;Sergey Tulyakov,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ren_Flow_Guided_Transformable_Bottleneck_Networks_for_Motion_Retargeting_CVPR_2021_paper.pdf
Projecting Your View Attentively: Monocular Road Scene Layout Estimation via Cross-View Transformation,2021,CVPR,Weixiang Yang;Qi Li;Wenxi Liu;Yuanlong Yu;Yuexin Ma;Shengfeng He;Jia Pan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_Projecting_Your_View_Attentively_Monocular_Road_Scene_Layout_Estimation_via_CVPR_2021_paper.pdf
Deep Analysis of CNN-Based Spatio-Temporal Representations for Action Recognition,2021,CVPR,Chun-Fu Richard Chen;Rameswar Panda;Kandan Ramakrishnan;Rogerio Feris;John Cohn;Aude Oliva;Quanfu Fan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Deep_Analysis_of_CNN-Based_Spatio-Temporal_Representations_for_Action_Recognition_CVPR_2021_paper.pdf
Generalizable Person Re-Identification With Relevance-Aware Mixture of Experts,2021,CVPR,Yongxing Dai;Xiaotong Li;Jun Liu;Zekun Tong;Ling-Yu Duan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Dai_Generalizable_Person_Re-Identification_With_Relevance-Aware_Mixture_of_Experts_CVPR_2021_paper.pdf
Part-Aware Panoptic Segmentation,2021,CVPR,Daan de Geus;Panagiotis Meletis;Chenyang Lu;Xiaoxiao Wen;Gijs Dubbelman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/de_Geus_Part-Aware_Panoptic_Segmentation_CVPR_2021_paper.pdf
Unsupervised Degradation Representation Learning for Blind Super-Resolution,2021,CVPR,Longguang Wang;Yingqian Wang;Xiaoyu Dong;Qingyu Xu;Jungang Yang;Wei An;Yulan Guo,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Unsupervised_Degradation_Representation_Learning_for_Blind_Super-Resolution_CVPR_2021_paper.pdf
Convolutional Hough Matching Networks,2021,CVPR,Juhong Min;Minsu Cho,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Min_Convolutional_Hough_Matching_Networks_CVPR_2021_paper.pdf
Hierarchical and Partially Observable Goal-Driven Policy Learning With Goals Relational Graph,2021,CVPR,Xin Ye;Yezhou Yang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ye_Hierarchical_and_Partially_Observable_Goal-Driven_Policy_Learning_With_Goals_Relational_CVPR_2021_paper.pdf
Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos,2021,CVPR,Hehe Fan;Yi Yang;Mohan Kankanhalli,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Fan_Point_4D_Transformer_Networks_for_Spatio-Temporal_Modeling_in_Point_Cloud_CVPR_2021_paper.pdf
CoCoNets: Continuous Contrastive 3D Scene Representations,2021,CVPR,Shamit Lal;Mihir Prabhudesai;Ishita Mediratta;Adam W. Harley;Katerina Fragkiadaki,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lal_CoCoNets_Continuous_Contrastive_3D_Scene_Representations_CVPR_2021_paper.pdf
Distribution Alignment: A Unified Framework for Long-Tail Visual Recognition,2021,CVPR,Songyang Zhang;Zeming Li;Shipeng Yan;Xuming He;Jian Sun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Distribution_Alignment_A_Unified_Framework_for_Long-Tail_Visual_Recognition_CVPR_2021_paper.pdf
Dynamic Class Queue for Large Scale Face Recognition in the Wild,2021,CVPR,Bi Li;Teng Xi;Gang Zhang;Haocheng Feng;Junyu Han;Jingtuo Liu;Errui Ding;Wenyu Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Dynamic_Class_Queue_for_Large_Scale_Face_Recognition_in_the_CVPR_2021_paper.pdf
3D-MAN: 3D Multi-Frame Attention Network for Object Detection,2021,CVPR,Zetong Yang;Yin Zhou;Zhifeng Chen;Jiquan Ngiam,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_3D-MAN_3D_Multi-Frame_Attention_Network_for_Object_Detection_CVPR_2021_paper.pdf
Cross-Modal Center Loss for 3D Cross-Modal Retrieval,2021,CVPR,Longlong Jing;Elahe Vahdani;Jiaxing Tan;Yingli Tian,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Jing_Cross-Modal_Center_Loss_for_3D_Cross-Modal_Retrieval_CVPR_2021_paper.pdf
Learning View Selection for 3D Scenes,2021,CVPR,Yifan Sun;Qixing Huang;Dun-Yu Hsiao;Li Guan;Gang Hua,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sun_Learning_View_Selection_for_3D_Scenes_CVPR_2021_paper.pdf
FESTA: Flow Estimation via Spatial-Temporal Attention for Scene Point Clouds,2021,CVPR,Haiyan Wang;Jiahao Pang;Muhammad A. Lodhi;Yingli Tian;Dong Tian,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_FESTA_Flow_Estimation_via_Spatial-Temporal_Attention_for_Scene_Point_Clouds_CVPR_2021_paper.pdf
Semi-Supervised Action Recognition With Temporal Contrastive Learning,2021,CVPR,Ankit Singh;Omprakash Chakraborty;Ashutosh Varshney;Rameswar Panda;Rogerio Feris;Kate Saenko;Abir Das,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Singh_Semi-Supervised_Action_Recognition_With_Temporal_Contrastive_Learning_CVPR_2021_paper.pdf
SG-Net: Spatial Granularity Network for One-Stage Video Instance Segmentation,2021,CVPR,Dongfang Liu;Yiming Cui;Wenbo Tan;Yingjie Chen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_SG-Net_Spatial_Granularity_Network_for_One-Stage_Video_Instance_Segmentation_CVPR_2021_paper.pdf
Learned Initializations for Optimizing Coordinate-Based Neural Representations,2021,CVPR,Matthew Tancik;Ben Mildenhall;Terrance Wang;Divi Schmidt;Pratul P. Srinivasan;Jonathan T. Barron;Ren Ng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tancik_Learned_Initializations_for_Optimizing_Coordinate-Based_Neural_Representations_CVPR_2021_paper.pdf
Actor-Context-Actor Relation Network for Spatio-Temporal Action Localization,2021,CVPR,Junting Pan;Siyu Chen;Mike Zheng Shou;Yu Liu;Jing Shao;Hongsheng Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Pan_Actor-Context-Actor_Relation_Network_for_Spatio-Temporal_Action_Localization_CVPR_2021_paper.pdf
Cross-View Cross-Scene Multi-View Crowd Counting,2021,CVPR,Qi Zhang;Wei Lin;Antoni B. Chan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Cross-View_Cross-Scene_Multi-View_Crowd_Counting_CVPR_2021_paper.pdf
Semantic Segmentation With Generative Models: Semi-Supervised Learning and Strong Out-of-Domain Generalization,2021,CVPR,Daiqing Li;Junlin Yang;Karsten Kreis;Antonio Torralba;Sanja Fidler,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Semantic_Segmentation_With_Generative_Models_Semi-Supervised_Learning_and_Strong_Out-of-Domain_CVPR_2021_paper.pdf
Depth-Aware Mirror Segmentation,2021,CVPR,Haiyang Mei;Bo Dong;Wen Dong;Pieter Peers;Xin Yang;Qiang Zhang;Xiaopeng Wei,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Mei_Depth-Aware_Mirror_Segmentation_CVPR_2021_paper.pdf
You Only Look One-Level Feature,2021,CVPR,Qiang Chen;Yingming Wang;Tong Yang;Xiangyu Zhang;Jian Cheng;Jian Sun,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_You_Only_Look_One-Level_Feature_CVPR_2021_paper.pdf
Multi-Perspective LSTM for Joint Visual Representation Learning,2021,CVPR,Alireza Sepas-Moghaddam;Fernando Pereira;Paulo Lobato Correia;Ali Etemad,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sepas-Moghaddam_Multi-Perspective_LSTM_for_Joint_Visual_Representation_Learning_CVPR_2021_paper.pdf
"Towards Improving the Consistency, Efficiency, and Flexibility of Differentiable Neural Architecture Search",2021,CVPR,Yibo Yang;Shan You;Hongyang Li;Fei Wang;Chen Qian;Zhouchen Lin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_Towards_Improving_the_Consistency_Efficiency_and_Flexibility_of_Differentiable_Neural_CVPR_2021_paper.pdf
Gaussian Context Transformer,2021,CVPR,Dongsheng Ruan;Daiyin Wang;Yuan Zheng;Nenggan Zheng;Min Zheng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ruan_Gaussian_Context_Transformer_CVPR_2021_paper.pdf
Keypoint-Graph-Driven Learning Framework for Object Pose Estimation,2021,CVPR,Shaobo Zhang;Wanqing Zhao;Ziyu Guan;Xianlin Peng;Jinye Peng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Keypoint-Graph-Driven_Learning_Framework_for_Object_Pose_Estimation_CVPR_2021_paper.pdf
Deep Burst Super-Resolution,2021,CVPR,Goutam Bhat;Martin Danelljan;Luc Van Gool;Radu Timofte,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Bhat_Deep_Burst_Super-Resolution_CVPR_2021_paper.pdf
Transferable Semantic Augmentation for Domain Adaptation,2021,CVPR,Shuang Li;Mixue Xie;Kaixiong Gong;Chi Harold Liu;Yulin Wang;Wei Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Transferable_Semantic_Augmentation_for_Domain_Adaptation_CVPR_2021_paper.pdf
Patchwise Generative ConvNet: Training Energy-Based Models From a Single Natural Image for Internal Learning,2021,CVPR,Zilong Zheng;Jianwen Xie;Ping Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zheng_Patchwise_Generative_ConvNet_Training_Energy-Based_Models_From_a_Single_Natural_CVPR_2021_paper.pdf
Clusformer: A Transformer Based Clustering Approach to Unsupervised Large-Scale Face and Visual Landmark Recognition,2021,CVPR,Xuan-Bac Nguyen;Duc Toan Bui;Chi Nhan Duong;Tien D. Bui;Khoa Luu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Nguyen_Clusformer_A_Transformer_Based_Clustering_Approach_to_Unsupervised_Large-Scale_Face_CVPR_2021_paper.pdf
No Frame Left Behind: Full Video Action Recognition,2021,CVPR,Xin Liu;Silvia L. Pintea;Fatemeh Karimi Nejadasl;Olaf Booij;Jan C. van Gemert,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_No_Frame_Left_Behind_Full_Video_Action_Recognition_CVPR_2021_paper.pdf
ColorRL: Reinforced Coloring for End-to-End Instance Segmentation,2021,CVPR,Tran Anh Tuan;Nguyen Tuan Khoa;Tran Minh Quan;Won-Ki Jeong,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tuan_ColorRL_Reinforced_Coloring_for_End-to-End_Instance_Segmentation_CVPR_2021_paper.pdf
Compatibility-Aware Heterogeneous Visual Search,2021,CVPR,Rahul Duggal;Hao Zhou;Shuo Yang;Yuanjun Xiong;Wei Xia;Zhuowen Tu;Stefano Soatto,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Duggal_Compatibility-Aware_Heterogeneous_Visual_Search_CVPR_2021_paper.pdf
WOAD: Weakly Supervised Online Action Detection in Untrimmed Videos,2021,CVPR,Mingfei Gao;Yingbo Zhou;Ran Xu;Richard Socher;Caiming Xiong,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Gao_WOAD_Weakly_Supervised_Online_Action_Detection_in_Untrimmed_Videos_CVPR_2021_paper.pdf
Deep Dual Consecutive Network for Human Pose Estimation,2021,CVPR,Zhenguang Liu;Haoming Chen;Runyang Feng;Shuang Wu;Shouling Ji;Bailin Yang;Xun Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Deep_Dual_Consecutive_Network_for_Human_Pose_Estimation_CVPR_2021_paper.pdf
Uncertainty-Aware Joint Salient Object and Camouflaged Object Detection,2021,CVPR,Aixuan Li;Jing Zhang;Yunqiu Lv;Bowen Liu;Tong Zhang;Yuchao Dai,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Uncertainty-Aware_Joint_Salient_Object_and_Camouflaged_Object_Detection_CVPR_2021_paper.pdf
HourNAS: Extremely Fast Neural Architecture Search Through an Hourglass Lens,2021,CVPR,Zhaohui Yang;Yunhe Wang;Xinghao Chen;Jianyuan Guo;Wei Zhang;Chao Xu;Chunjing Xu;Dacheng Tao;Chang Xu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_HourNAS_Extremely_Fast_Neural_Architecture_Search_Through_an_Hourglass_Lens_CVPR_2021_paper.pdf
Tree-Like Decision Distillation,2021,CVPR,Jie Song;Haofei Zhang;Xinchao Wang;Mengqi Xue;Ying Chen;Li Sun;Dacheng Tao;Mingli Song,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Song_Tree-Like_Decision_Distillation_CVPR_2021_paper.pdf
GAN Prior Embedded Network for Blind Face Restoration in the Wild,2021,CVPR,Tao Yang;Peiran Ren;Xuansong Xie;Lei Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_GAN_Prior_Embedded_Network_for_Blind_Face_Restoration_in_the_CVPR_2021_paper.pdf
Collaborative Spatial-Temporal Modeling for Language-Queried Video Actor Segmentation,2021,CVPR,Tianrui Hui;Shaofei Huang;Si Liu;Zihan Ding;Guanbin Li;Wenguan Wang;Jizhong Han;Fei Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Hui_Collaborative_Spatial-Temporal_Modeling_for_Language-Queried_Video_Actor_Segmentation_CVPR_2021_paper.pdf
Drafting and Revision: Laplacian Pyramid Network for Fast High-Quality Artistic Style Transfer,2021,CVPR,Tianwei Lin;Zhuoqi Ma;Fu Li;Dongliang He;Xin Li;Errui Ding;Nannan Wang;Jie Li;Xinbo Gao,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lin_Drafting_and_Revision_Laplacian_Pyramid_Network_for_Fast_High-Quality_Artistic_CVPR_2021_paper.pdf
The Lottery Ticket Hypothesis for Object Recognition,2021,CVPR,Sharath Girish;Shishira R Maiya;Kamal Gupta;Hao Chen;Larry S. Davis;Abhinav Shrivastava,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Girish_The_Lottery_Ticket_Hypothesis_for_Object_Recognition_CVPR_2021_paper.pdf
Refer-It-in-RGBD: A Bottom-Up Approach for 3D Visual Grounding in RGBD Images,2021,CVPR,Haolin Liu;Anran Lin;Xiaoguang Han;Lei Yang;Yizhou Yu;Shuguang Cui,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Refer-It-in-RGBD_A_Bottom-Up_Approach_for_3D_Visual_Grounding_in_RGBD_CVPR_2021_paper.pdf
LQF: Linear Quadratic Fine-Tuning,2021,CVPR,Alessandro Achille;Aditya Golatkar;Avinash Ravichandran;Marzia Polito;Stefano Soatto,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Achille_LQF_Linear_Quadratic_Fine-Tuning_CVPR_2021_paper.pdf
Watching You: Global-Guided Reciprocal Learning for Video-Based Person Re-Identification,2021,CVPR,Xuehu Liu;Pingping Zhang;Chenyang Yu;Huchuan Lu;Xiaoyun Yang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Watching_You_Global-Guided_Reciprocal_Learning_for_Video-Based_Person_Re-Identification_CVPR_2021_paper.pdf
S3: Learnable Sparse Signal Superdensity for Guided Depth Estimation,2021,CVPR,Yu-Kai Huang;Yueh-Cheng Liu;Tsung-Han Wu;Hung-Ting Su;Yu-Cheng Chang;Tsung-Lin Tsou;Yu-An Wang;Winston H. Hsu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Huang_S3_Learnable_Sparse_Signal_Superdensity_for_Guided_Depth_Estimation_CVPR_2021_paper.pdf
Transformer Meets Tracker: Exploiting Temporal Context for Robust Visual Tracking,2021,CVPR,Ning Wang;Wengang Zhou;Jie Wang;Houqiang Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Transformer_Meets_Tracker_Exploiting_Temporal_Context_for_Robust_Visual_Tracking_CVPR_2021_paper.pdf
High-Fidelity Neural Human Motion Transfer From Monocular Video,2021,CVPR,Moritz Kappel;Vladislav Golyanik;Mohamed Elgharib;Jann-Ole Henningson;Hans-Peter Seidel;Susana Castillo;Christian Theobalt;Marcus Magnor,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kappel_High-Fidelity_Neural_Human_Motion_Transfer_From_Monocular_Video_CVPR_2021_paper.pdf
Polygonal Building Extraction by Frame Field Learning,2021,CVPR,Nicolas Girard;Dmitriy Smirnov;Justin Solomon;Yuliya Tarabalka,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Girard_Polygonal_Building_Extraction_by_Frame_Field_Learning_CVPR_2021_paper.pdf
NeuralFusion: Online Depth Fusion in Latent Space,2021,CVPR,Silvan Weder;Johannes L. Schonberger;Marc Pollefeys;Martin R. Oswald,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Weder_NeuralFusion_Online_Depth_Fusion_in_Latent_Space_CVPR_2021_paper.pdf
PoseAug: A Differentiable Pose Augmentation Framework for 3D Human Pose Estimation,2021,CVPR,Kehong Gong;Jianfeng Zhang;Jiashi Feng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Gong_PoseAug_A_Differentiable_Pose_Augmentation_Framework_for_3D_Human_Pose_CVPR_2021_paper.pdf
Depth Completion With Twin Surface Extrapolation at Occlusion Boundaries,2021,CVPR,Saif Imran;Xiaoming Liu;Daniel Morris,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Imran_Depth_Completion_With_Twin_Surface_Extrapolation_at_Occlusion_Boundaries_CVPR_2021_paper.pdf
Learning the Superpixel in a Non-Iterative and Lifelong Manner,2021,CVPR,Lei Zhu;Qi She;Bin Zhang;Yanye Lu;Zhilin Lu;Duo Li;Jie Hu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhu_Learning_the_Superpixel_in_a_Non-Iterative_and_Lifelong_Manner_CVPR_2021_paper.pdf
Image Generators With Conditionally-Independent Pixel Synthesis,2021,CVPR,Ivan Anokhin;Kirill Demochkin;Taras Khakhulin;Gleb Sterkin;Victor Lempitsky;Denis Korzhenkov,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Anokhin_Image_Generators_With_Conditionally-Independent_Pixel_Synthesis_CVPR_2021_paper.pdf
Towards Good Practices for Efficiently Annotating Large-Scale Image Classification Datasets,2021,CVPR,Yuan-Hong Liao;Amlan Kar;Sanja Fidler,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liao_Towards_Good_Practices_for_Efficiently_Annotating_Large-Scale_Image_Classification_Datasets_CVPR_2021_paper.pdf
Seesaw Loss for Long-Tailed Instance Segmentation,2021,CVPR,Jiaqi Wang;Wenwei Zhang;Yuhang Zang;Yuhang Cao;Jiangmiao Pang;Tao Gong;Kai Chen;Ziwei Liu;Chen Change Loy;Dahua Lin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Seesaw_Loss_for_Long-Tailed_Instance_Segmentation_CVPR_2021_paper.pdf
Dynamic Neural Radiance Fields for Monocular 4D Facial Avatar Reconstruction,2021,CVPR,Guy Gafni;Justus Thies;Michael Zollhofer;Matthias Niessner,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Gafni_Dynamic_Neural_Radiance_Fields_for_Monocular_4D_Facial_Avatar_Reconstruction_CVPR_2021_paper.pdf
PU-GCN: Point Cloud Upsampling Using Graph Convolutional Networks,2021,CVPR,Guocheng Qian;Abdulellah Abualshour;Guohao Li;Ali Thabet;Bernard Ghanem,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Qian_PU-GCN_Point_Cloud_Upsampling_Using_Graph_Convolutional_Networks_CVPR_2021_paper.pdf
Differentiable Patch Selection for Image Recognition,2021,CVPR,Jean-Baptiste Cordonnier;Aravindh Mahendran;Alexey Dosovitskiy;Dirk Weissenborn;Jakob Uszkoreit;Thomas Unterthiner,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Cordonnier_Differentiable_Patch_Selection_for_Image_Recognition_CVPR_2021_paper.pdf
MaX-DeepLab: End-to-End Panoptic Segmentation With Mask Transformers,2021,CVPR,Huiyu Wang;Yukun Zhu;Hartwig Adam;Alan Yuille;Liang-Chieh Chen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_MaX-DeepLab_End-to-End_Panoptic_Segmentation_With_Mask_Transformers_CVPR_2021_paper.pdf
Improving Transferability of Adversarial Patches on Face Recognition With Generative Models,2021,CVPR,Zihao Xiao;Xianfeng Gao;Chilin Fu;Yinpeng Dong;Wei Gao;Xiaolu Zhang;Jun Zhou;Jun Zhu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Xiao_Improving_Transferability_of_Adversarial_Patches_on_Face_Recognition_With_Generative_CVPR_2021_paper.pdf
Counterfactual VQA: A Cause-Effect Look at Language Bias,2021,CVPR,Yulei Niu;Kaihua Tang;Hanwang Zhang;Zhiwu Lu;Xian-Sheng Hua;Ji-Rong Wen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Niu_Counterfactual_VQA_A_Cause-Effect_Look_at_Language_Bias_CVPR_2021_paper.pdf
Denoise and Contrast for Category Agnostic Shape Completion,2021,CVPR,Antonio Alliegro;Diego Valsesia;Giulia Fracastoro;Enrico Magli;Tatiana Tommasi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Alliegro_Denoise_and_Contrast_for_Category_Agnostic_Shape_Completion_CVPR_2021_paper.pdf
Transformation Invariant Few-Shot Object Detection,2021,CVPR,Aoxue Li;Zhenguo Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Transformation_Invariant_Few-Shot_Object_Detection_CVPR_2021_paper.pdf
2D or not 2D? Adaptive 3D Convolution Selection for Efficient Video Recognition,2021,CVPR,Hengduo Li;Zuxuan Wu;Abhinav Shrivastava;Larry S. Davis,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_2D_or_not_2D_Adaptive_3D_Convolution_Selection_for_Efficient_CVPR_2021_paper.pdf
Temporal Query Networks for Fine-Grained Video Understanding,2021,CVPR,Chuhan Zhang;Ankush Gupta;Andrew Zisserman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Temporal_Query_Networks_for_Fine-Grained_Video_Understanding_CVPR_2021_paper.pdf
Adversarial Generation of Continuous Images,2021,CVPR,Ivan Skorokhodov;Savva Ignatyev;Mohamed Elhoseiny,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Skorokhodov_Adversarial_Generation_of_Continuous_Images_CVPR_2021_paper.pdf
UniT: Unified Knowledge Transfer for Any-Shot Object Detection and Segmentation,2021,CVPR,Siddhesh Khandelwal;Raghav Goyal;Leonid Sigal,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Khandelwal_UniT_Unified_Knowledge_Transfer_for_Any-Shot_Object_Detection_and_Segmentation_CVPR_2021_paper.pdf
Indoor Panorama Planar 3D Reconstruction via Divide and Conquer,2021,CVPR,Cheng Sun;Chi-Wei Hsiao;Ning-Hsu Wang;Min Sun;Hwann-Tzong Chen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sun_Indoor_Panorama_Planar_3D_Reconstruction_via_Divide_and_Conquer_CVPR_2021_paper.pdf
Embedded Discriminative Attention Mechanism for Weakly Supervised Semantic Segmentation,2021,CVPR,Tong Wu;Junshi Huang;Guangyu Gao;Xiaoming Wei;Xiaolin Wei;Xuan Luo;Chi Harold Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wu_Embedded_Discriminative_Attention_Mechanism_for_Weakly_Supervised_Semantic_Segmentation_CVPR_2021_paper.pdf
TextOCR: Towards Large-Scale End-to-End Reasoning for Arbitrary-Shaped Scene Text,2021,CVPR,Amanpreet Singh;Guan Pang;Mandy Toh;Jing Huang;Wojciech Galuba;Tal Hassner,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Singh_TextOCR_Towards_Large-Scale_End-to-End_Reasoning_for_Arbitrary-Shaped_Scene_Text_CVPR_2021_paper.pdf
Distractor-Aware Fast Tracking via Dynamic Convolutions and MOT Philosophy,2021,CVPR,Zikai Zhang;Bineng Zhong;Shengping Zhang;Zhenjun Tang;Xin Liu;Zhaoxiang Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Distractor-Aware_Fast_Tracking_via_Dynamic_Convolutions_and_MOT_Philosophy_CVPR_2021_paper.pdf
